,Unnamed: 0,count_LAIONScore,mean_LAIONScore,std_LAIONScore,min_LAIONScore,25%_LAIONScore,50%_LAIONScore,75%_LAIONScore,max_LAIONScore,skew_LAIONScore,kurtosis_LAIONScore,RatingScore_mean,RatingScore_std,Clipscore_mean,Clipscore_std,Artifact_mean,Artifact_std,name
LAIONScore,,32.0,6.999804303050041,0.11950290520003706,6.664275169372559,6.934632062911987,7.009283542633057,7.072056293487549,7.224373817443848,-0.6017669005469517,0.7153232579548936,,,0.32051849365234375,0.011410980643913373,,,majicmixLux_v10.safetensors-18
LAIONScore,,32.0,6.309089779853821,0.3419738663864908,5.439522743225098,6.028369426727295,6.335887670516968,6.57748019695282,6.828444480895996,-0.596187408629105,-0.2577390115805658,,,0.20565414428710938,0.023581365956792253,,,majicmixLux_v10.safetensors-19
LAIONScore,,32.0,6.821648567914963,0.2071581285424617,6.437424659729004,6.709569334983826,6.834704875946045,6.929987907409668,7.267657279968262,0.00878223164792311,-0.299747086199067,,,0.26453399658203125,0.010486282921024173,,,majicmixLux_v10.safetensors-2
LAIONScore,,32.0,6.82035630941391,0.1630876820859032,6.410137176513672,6.741645097732544,6.835245370864868,6.914000034332275,7.108260154724121,-0.5168040767702871,-0.05684268178905505,,,0.23602294921875,0.023703005090710702,,,majicmixLux_v10.safetensors-20
LAIONScore,,32.0,6.641836434602737,0.15721538630633453,6.386665344238281,6.5339906215667725,6.62540078163147,6.730454921722412,6.969605922698975,0.4062619393697961,-0.679865223597746,,,0.2527580261230469,0.016555381365631578,,,majicmixLux_v10.safetensors-21
LAIONScore,,32.0,6.807360768318176,0.27567862462332643,6.090103626251221,6.655762791633606,6.771057367324829,7.052149057388306,7.22293758392334,-0.41764291769610734,-0.27967394694900394,,,0.286468505859375,0.037005215579288785,,,majicmixLux_v10.safetensors-22
LAIONScore,,32.0,6.698261976242065,0.30221725275609146,6.126392364501953,6.505767822265625,6.734132289886475,6.892894506454468,7.401395320892334,0.004891535199201513,-0.20498140348176097,,,0.22916030883789062,0.019553487382135817,,,majicmixLux_v10.safetensors-23
LAIONScore,,32.0,6.562995076179504,0.5938122776956198,5.533708572387695,5.880776405334473,6.835378885269165,7.00980544090271,7.414381980895996,-0.4825254054893188,-1.268068388662492,,,0.2567024230957031,0.034215940042403234,,,majicmixLux_v10.safetensors-24
LAIONScore,,32.0,7.234599083662033,0.13947084593139097,7.005211353302002,7.130637884140015,7.223092317581177,7.323633670806885,7.512275218963623,0.0037953048104139475,-0.9205614617627851,,,0.2820930480957031,0.01502207004680462,,,majicmixLux_v10.safetensors-25
LAIONScore,,32.0,6.682894289493561,0.24328826015791352,6.091562271118164,6.526775240898132,6.720572471618652,6.808301687240601,7.160255432128906,-0.16651635723167252,0.22711775594796935,,,0.2499542236328125,0.020917807497387843,,,majicmixLux_v10.safetensors-26
LAIONScore,,32.0,6.905093267560005,0.14562721292808753,6.638254165649414,6.8199392557144165,6.890698432922363,6.988902807235718,7.221652984619141,0.2908726256838842,-0.36774373851874875,,,0.2632865905761719,0.012990889229160883,,,majicmixLux_v10.safetensors-27
LAIONScore,,32.0,7.032140150666237,0.12790029793677204,6.659425735473633,6.958633542060852,7.037472486495972,7.101900935173035,7.260980606079102,-0.5781873037944562,0.7773164726795025,,,0.31485748291015625,0.015958867962465973,,,majicmixLux_v10.safetensors-28
LAIONScore,,32.0,6.738090291619301,0.21714431701091805,6.378084182739258,6.559849977493287,6.738841772079468,6.91410231590271,7.163094520568848,0.112778778060095,-0.907366142512184,,,0.2561378479003906,0.0172762981275358,,,majicmixLux_v10.safetensors-29
LAIONScore,,32.0,6.455996721982956,0.18393548457669792,6.114037990570068,6.328312277793884,6.440129280090332,6.59764564037323,6.7908616065979,-0.030231298360934123,-0.8615211709934072,,,0.1527690887451172,0.02125179307516758,,,majicmixLux_v10.safetensors-3
LAIONScore,,32.0,5.7172044068574905,0.22296802702299642,5.35233211517334,5.576839923858643,5.6743857860565186,5.889244198799133,6.1399006843566895,0.17048118151585268,-0.9608186482878645,,,0.24358367919921875,0.016088406913668342,,,majicmixLux_v10.safetensors-4
LAIONScore,,32.0,6.531851708889008,0.29556614857695407,5.700780868530273,6.362645506858826,6.608863353729248,6.726388573646545,6.943543434143066,-0.9059642348659013,0.3632039562059757,,,0.2845916748046875,0.030623728199018,,,majicmixLux_v10.safetensors-5
LAIONScore,,32.0,6.800609722733498,0.154366186594521,6.334503173828125,6.711555361747742,6.8114073276519775,6.9035598039627075,7.072065353393555,-0.6660884348430923,0.8958668780044103,,,0.28265380859375,0.017188306269374554,,,majicmixLux_v10.safetensors-6
LAIONScore,,32.0,6.766581252217293,0.1596222469460407,6.444650650024414,6.677290439605713,6.754060745239258,6.843920350074768,7.068012237548828,0.1766210464629578,-0.2397244758380377,,,0.28888702392578125,0.013004676162230557,,,majicmixLux_v10.safetensors-7
LAIONScore,,32.0,6.788573637604713,0.23935317915772916,6.242927551269531,6.669720768928528,6.804714679718018,6.950671672821045,7.329203605651855,-0.060025122073107104,-0.0510244077433315,,,0.31826019287109375,0.019959602850228943,,,majicmixLux_v10.safetensors-8
LAIONScore,,32.0,6.336155652999878,0.27663272075060263,5.775835990905762,6.130568265914917,6.386258125305176,6.470989227294922,6.931310176849365,-0.08534975679359409,-0.41838352582691885,,,0.27567291259765625,0.01817148009735843,,,majicmixLux_v10.safetensors-9
